stype,p,ootype,propType,scnt,ocnt,cnt,min_sp,max_sp,avg_sp
http://publications.europa.eu/ontology/euvoc#DomainEurovoc,http://www.w3.org/2008/05/skos-xl#prefLabel,http://www.w3.org/2008/05/skos-xl#Label,object,21,567,567,27,27,27.0
http://www.w3.org/2004/02/skos/core#Concept,http://eurovoc.europa.eu/schema#approvedForRelease,http://www.w3.org/2001/XMLSchema#string,data,7104,8,7104,1,1,1.0
http://www.w3.org/2004/02/skos/core#Concept,http://eurovoc.europa.eu/schema#hasPolyHierarchy,http://www.w3.org/2001/XMLSchema#boolean,data,21,2,21,1,1,1.0
http://www.w3.org/2004/02/skos/core#Concept,http://eurovoc.europa.eu/schema#isoCountryCode,http://www.w3.org/2001/XMLSchema#string,data,240,239,240,1,1,1.0
http://www.w3.org/2004/02/skos/core#Concept,http://eurovoc.europa.eu/schema#toBeTranslated,http://www.w3.org/2001/XMLSchema#string,data,6185,19,6697,1,16,1.645064954457219650589816
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/euvoc#status,,data,7104,2,7104,1,1,1.0
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/elements/1.1/identifier,http://eurovoc.europa.eu,data,7104,7085,7104,1,1,1.0
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/created,http://www.w3.org/2001/XMLSchema#date,data,7083,38,7083,1,1,1.0
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/isReplacedBy,http://eurovoc.europa.eu/schema#Country,object,14,4,14,1,1,1.0
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/isReplacedBy,http://eurovoc.europa.eu/schema#ThesaurusConcept,object,89,57,91,1,2,1.043956043956043956043956
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/isReplacedBy,http://www.w3.org/2004/02/skos/core#Concept,object,89,57,91,1,2,1.043956043956043956043956
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/replaces,http://eurovoc.europa.eu/schema#ThesaurusConcept,object,59,89,92,1,7,2.478260869565217391304348
